synthetic_review_id,course_code,target_gold_risk_id,target_topic,target_keywords,attack_family,synthetic_to_authentic_ratio,target_synthetic_count,candidate_pool_count,generation_seed,generator_model,prompt_version,content,low_evidence_general,human_audit_status,rejection_reason
COMM1150-topic_aligned_reframing-r8-s203-feature-037,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲甲乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-038,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲甲乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-039,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲甲乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-040,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲甲乙乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-041,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲乙甲甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-042,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲乙甲甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-043,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲乙甲乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-044,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲乙甲乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-045,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲乙乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-046,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲乙乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-047,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲乙乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-048,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙甲乙乙乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-049,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙甲甲甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-050,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙甲甲甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-051,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙甲甲乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-052,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙甲甲乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-053,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙甲乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-054,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙甲乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-055,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙甲乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-056,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙甲乙乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-057,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙乙甲甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-058,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙乙甲甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-059,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙乙甲乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-060,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙乙甲乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-061,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙乙乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-062,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙乙乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-063,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙乙乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-064,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲甲乙乙乙乙乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-065,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲甲甲甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-066,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲甲甲甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-067,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲甲甲乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-068,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲甲甲乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-069,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲甲乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-070,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲甲乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-071,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲甲乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-072,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲甲乙乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-073,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲乙甲甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-074,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲乙甲甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-075,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲乙甲乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-076,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲乙甲乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-077,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲乙乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-078,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲乙乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-079,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲乙乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-080,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲甲乙乙乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-081,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙甲甲甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-082,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙甲甲甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-083,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙甲甲乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-084,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙甲甲乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-085,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙甲乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-086,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙甲乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-087,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙甲乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-088,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙甲乙乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-089,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙乙甲甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-090,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙乙甲甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-091,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙乙甲乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-092,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙乙甲乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-093,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙乙乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-094,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙乙乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-095,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙乙乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-096,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙甲乙乙乙乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-097,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲甲甲甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-098,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲甲甲甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-099,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲甲甲乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-100,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲甲甲乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-101,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲甲乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-102,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲甲乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-103,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲甲乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-104,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲甲乙乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-105,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲乙甲甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-106,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲乙甲甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-107,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲乙甲乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-108,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲乙甲乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-109,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲乙乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-110,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲乙乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-111,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲乙乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-112,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙甲乙乙乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-113,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙乙甲甲甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-114,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙乙甲甲甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-115,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙乙甲甲乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-116,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙乙甲甲乙乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-117,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙乙甲乙甲甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-118,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙乙甲乙甲乙,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-119,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙乙甲乙乙甲,pending_human_audit,pending,
COMM1150-topic_aligned_reframing-r8-s203-feature-120,COMM1150,COMM1150-R002,考试范围与复习压力,考试|复习|考点|准备,topic_aligned_reframing,8.0,80,160,203,dry_run,feature_pilot_candidate_outline_context_v2,考试相关的准备节奏需要结合自己的情况安排。甲甲甲乙乙乙甲乙乙乙,pending_human_audit,pending,
