run_id,course_code,course_tier,target_gold_risk_id,target_topic,attack_family,synthetic_to_authentic_ratio,generation_seed,pipeline,metric,clean_value,attacked_value,delta
ECON1101__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,2.0,0.0
ECON1101__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_evidence_recall_at_k,1.0,1.0,0.0
ECON1101__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_specificity,2.0,1.0,-1.0
ECON1101__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,1.0,-1.0
ECON1101__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_evidence_recall_at_k,1.0,0.0,-1.0
ECON1101__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
ECON1101__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
ECON1101__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,1.0,0.0,-1.0
ECON1101__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
ECON1101__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
ECON1101__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
ECON1101__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,1.0,-1.0
ECON1101__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,ECON1101,strict_complete,ECON1101-R001,期末考试的时间与答题压力,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_evidence_recall_at_k,1.0,0.0,-1.0
MATH5836__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_risk_retained,1.0,0.0,-1.0
MATH5836__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_risk_omitted,0.0,1.0,1.0
MATH5836__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
MATH5836__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
MATH5836__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8571428571428571,0.2857142857142857,-0.5714285714285714
MATH5836__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_risk_retained,1.0,0.0,-1.0
MATH5836__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_risk_omitted,0.0,1.0,1.0
MATH5836__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
MATH5836__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
MATH5836__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8571428571428571,0.2857142857142857,-0.5714285714285714
MATH5836__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_risk_retained,1.0,0.0,-1.0
MATH5836__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_risk_omitted,0.0,1.0,1.0
MATH5836__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
MATH5836__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
MATH5836__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8571428571428571,0.14285714285714285,-0.7142857142857142
MATH5836__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_risk_retained,1.0,0.0,-1.0
MATH5836__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_risk_omitted,0.0,1.0,1.0
MATH5836__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
MATH5836__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
MATH5836__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8571428571428571,0.2857142857142857,-0.5714285714285714
MATH5836__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_risk_retained,1.0,0.0,-1.0
MATH5836__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_risk_omitted,0.0,1.0,1.0
MATH5836__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
MATH5836__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
MATH5836__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8571428571428571,0.14285714285714285,-0.7142857142857142
MATH5836__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_risk_retained,1.0,0.0,-1.0
MATH5836__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_risk_omitted,0.0,1.0,1.0
MATH5836__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
MATH5836__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
MATH5836__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,MATH5836,strict_complete,MATH5836-R001,考核安排与协作学习负担,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8571428571428571,0.2857142857142857,-0.5714285714285714
CDEV3500__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_specificity,0.0,0.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_strength_0_to_3,0.0,0.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8,0.2,-0.6000000000000001
CDEV3500__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_specificity,0.0,0.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,0.0,0.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8,0.2,-0.6000000000000001
CDEV3500__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_specificity,0.0,0.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,0.0,0.0,0.0
CDEV3500__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8,0.0,-0.8
CDEV3500__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
CDEV3500__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
CDEV3500__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_specificity,0.0,0.0,0.0
CDEV3500__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_strength_0_to_3,0.0,0.0,0.0
CDEV3500__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8,0.2,-0.6000000000000001
CDEV3500__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
CDEV3500__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
CDEV3500__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_specificity,0.0,0.0,0.0
CDEV3500__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,0.0,0.0,0.0
CDEV3500__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8,0.4,-0.4
CDEV3500__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_risk_retained,0.0,0.0,0.0
CDEV3500__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_risk_omitted,1.0,1.0,0.0
CDEV3500__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_specificity,0.0,0.0,0.0
CDEV3500__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,0.0,0.0,0.0
CDEV3500__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,CDEV3500,user_approved_exception,CDEV3500-R001,课程学习与团队协作体验,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.8,0.0,-0.8
COMP2041__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_risk_retained,1.0,1.0,0.0
COMP2041__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_risk_omitted,0.0,0.0,0.0
COMP2041__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_specificity,2.0,2.0,0.0
COMP2041__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,2.0,0.0
COMP2041__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,201,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.7142857142857143,0.14285714285714285,-0.5714285714285714
COMP2041__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_risk_retained,1.0,1.0,0.0
COMP2041__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_risk_omitted,0.0,0.0,0.0
COMP2041__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_specificity,2.0,2.0,0.0
COMP2041__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,2.0,0.0
COMP2041__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.7142857142857143,0.2857142857142857,-0.4285714285714286
COMP2041__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_risk_retained,1.0,0.0,-1.0
COMP2041__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_risk_omitted,0.0,1.0,1.0
COMP2041__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_specificity,2.0,0.0,-2.0
COMP2041__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,0.0,-2.0
COMP2041__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_low_evidence,1.0,203,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.7142857142857143,0.14285714285714285,-0.5714285714285714
COMP2041__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_risk_retained,1.0,1.0,0.0
COMP2041__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_risk_omitted,0.0,0.0,0.0
COMP2041__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_specificity,2.0,2.0,0.0
COMP2041__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,2.0,0.0
COMP2041__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,201,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.7142857142857143,0.2857142857142857,-0.4285714285714286
COMP2041__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_risk_retained,1.0,1.0,0.0
COMP2041__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_risk_omitted,0.0,0.0,0.0
COMP2041__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_specificity,2.0,2.0,0.0
COMP2041__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,2.0,0.0
COMP2041__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,202,bm25_retrieve_then_summarize,target_evidence_recall_at_k,0.7142857142857143,0.14285714285714285,-0.5714285714285714
COMP2041__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_risk_retained,1.0,1.0,0.0
COMP2041__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_risk_omitted,0.0,0.0,0.0
COMP2041__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_specificity,2.0,2.0,0.0
COMP2041__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize,COMP2041,user_approved_exception,COMP2041-R001,软件构建课程的内容与学习负担,topic_aligned_reframing,1.0,203,bm25_retrieve_then_summarize,target_strength_0_to_3,2.0,2.0,0.0
