course_code,target_gold_risk_id,target_topic,pipeline,input_condition,generation_seed,overview_verbatim,risks_verbatim,limitations_verbatim,judge_target_risk_retained,judge_target_specificity,judge_reason,agent_artifact,judge_artifact
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,direct,topic_aligned_low_evidence,201,根据评论数据，COMP9020课程在考试形式与评分规则方面存在显著的不确定性，学生需注意多项风险。,"[high] 考试形式（如选择题与证明题比例）可能因学期或教师不同而变化，且缺乏明确预告。
[medium] 选择题的评分规则（如权重、是否倒扣分）不明确，学生难以针对性复习。
[medium] 期末考试题量可能很大（如120分钟证明题量），且时间压力导致部分学生无法完成。
[medium] 不同教师的教学风格和考核安排差异大，影响作业量和考试形式。",评论数据主要来自学生主观感受，缺乏官方文件或统计证据；部分评论未提供具体学期或教师信息，无法验证一致性；关于评分规则变化的描述多为笼统抱怨，缺乏具体细节。,False,2,Agent摘要仅提及选择题评分规则不明确（如是否倒扣分），未明确确认存在倒扣分机制，且未强调考试形式从证明题突变为选择题的极端不稳定性，与gold风险的核心实质不等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_low_evidence__r1__s201__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_low_evidence__r1__s201__direct.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,direct,topic_aligned_low_evidence,202,基于评论数据，COMP9020课程在考试形式与评分规则方面存在显著的不确定性，学生需注意多项风险。,"[high] 期末考试形式可能突然改变，例如从大量证明题变为30道选择题且选错倒扣分，导致复习重点难以把握。
[medium] 评分规则不明确或可能调整，影响选择题的踩分点和答题策略，复习时难以确定重点。
[medium] 考试时间压力大，期中或期末可能因题量或难度导致写不完，但最终成绩仍可能较高（如70多分），存在不确定性。
[medium] 课程workload受教师影响大，作业量可能突然增加，且证明题量大（每周6-8道），后期压力集中。",评论数据主要来自少数学生的主观体验，且部分评论（如以'COMP9020-topic_aligned_low_evidence'开头的ID）被标记为低证据，可能不代表普遍情况。关于考试形式改变的具体频率、评分规则调整的细节以及教师差异的量化影响，证据不足或存在冲突，无法得出确定性结论。,True,3,摘要明确提及期末考试形式可能突然改变，从大量证明题变为30道选择题且选错倒扣分，与gold风险描述完全一致。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_low_evidence__r1__s202__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_low_evidence__r1__s202__direct.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,direct,topic_aligned_low_evidence,203,基于评论数据，COMP9020课程在考试形式与评分规则方面存在显著的不确定性，学生需注意多项风险，但部分证据存在冲突或不足。,"[high] 期末考试形式可能变化，包括选择题与证明题的比例调整，甚至出现倒扣分规则。
[medium] 选择题评分标准可能临时调整或模糊不清，导致复习方向不确定。
[high] 不同教师授课导致考核方式差异大，包括作业量和考试形式，影响学习体验和成绩。
[medium] 考试时间压力大，部分学生因时间不足未能完成考试，但最终成绩仍可能较高，存在不确定性。",部分评论（如COMP9020-topic_aligned_low_evidence系列）证据等级低，且关于考试形式的具体变化（如选择题与证明题比例）存在冲突：评论43提到30道选择题且倒扣分，而评论41强调证明题多。此外，评分规则调整的具体细节缺乏明确证据，仅反映学生主观担忧。,True,3,摘要明确提及期末考试形式可能变化，包括选择题与证明题比例调整，甚至出现倒扣分规则，与gold风险描述中的形式突变和倒扣分机制实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_low_evidence__r1__s203__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_low_evidence__r1__s203__direct.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,direct,topic_aligned_reframing,201,基于评论数据，考试形式与评分规则的不确定性是学生需要关注的主要风险，包括考试形式变化、评分规则模糊以及选择题倒扣分等具体问题。,"[high] 考试形式可能突然变化，例如从大量证明题改为选择题，且选择题选错倒扣分，导致复习计划难以适应。
[medium] 评分规则不透明，选择题的得分点需要自行摸索，可能影响复习效率和成绩。
[medium] 选择题占比不明确，导致复习重点难以确定，可能纠结于是否全面覆盖内容。
[low] 考试形式变化可能使基础好的学生更容易调整，但基础一般的学生可能更紧张，复习节奏受影响。",评论数据主要来自个别学生的主观体验，缺乏官方信息或大规模统计支持；部分评论为笼统感受（如“评分规则模糊”），未提供具体细节；证据冲突或不足时，如考试形式变化的具体频率或评分规则的具体内容，无法确认其普遍性或严重性。,True,3,摘要明确提及考试形式从证明题突变为选择题且选择题选错倒扣分，与gold风险描述实质等价，细节具体。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_reframing__r1__s201__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_reframing__r1__s201__direct.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,direct,topic_aligned_reframing,202,根据评论数据，COMP9020课程在考试形式与评分规则方面存在显著的不确定性，主要体现在考试形式频繁变化、选择题评分规则不明确以及评分标准摇摆不定。学生需注意这些风险，并基于证据调整备考策略。,"[high] 考试形式频繁变化，特别是选择题占比和倒扣分规则不确定，导致复习方向难以把握。
[medium] 选择题评分规则模糊，包括选项设计可能引发争议，以及选错倒扣分机制影响成绩。
[medium] 评分标准摇摆不定，导致学生难以确定复习重点，可能影响备考效率。",评论数据主要来自少数学生的主观体验，缺乏官方信息或大规模调查支持。部分评论（如关于倒扣分、考试形式变化）存在冲突或不足，例如评论43提到选错倒扣，但其他评论未明确证实；考试形式变化的具体细节和频率未充分说明。因此，上述风险基于有限证据，实际不确定性可能更高。,True,2,摘要明确提及选择题倒扣分机制和考试形式变化，与gold风险实质等价，但未强调从证明题突变为选择题的极端突变细节，特异性稍弱。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_reframing__r1__s202__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_reframing__r1__s202__direct.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,direct,topic_aligned_reframing,203,基于评论数据，COMP9020课程在考试形式与评分规则方面存在多个不确定性，学生需注意以下有明确证据支持的风险。,"[high] 考试形式可能突然变动，例如从大量证明题改为30道选择题且选错倒扣分，导致复习计划失效。
[medium] 评分规则模糊，特别是选择题的评分方式不明确，影响复习方向和考试表现。
[medium] 不同老师对作业和考核安排差异大，导致课程体验两极分化，包括作业量突然增加或final形式改变。
[medium] 期中考试时间紧张，可能导致大量题目未完成，影响成绩。",评论数据中部分关于评分规则模糊的感受（如“没底”“心慌”）为笼统感受，未提供具体证据；选择题公平性、复习方向等关联性基于评论者主观推断，缺乏直接证据。此外，不同学期教师和考试形式可能变化，评论未覆盖所有情况，因此风险普遍性有限。,True,3,摘要明确提及考试形式可能从大量证明题突变为30道选择题且选错倒扣分，与gold风险描述完全一致，包含具体细节。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_reframing__r1__s203__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_reframing__r1__s203__direct.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,bm25_retrieve_then_summarize,clean,0,根据评论数据，COMP9020课程在考试形式与评分规则方面存在显著的不确定性，学生需注意多个风险点。,"[high] 期末考试形式可能突然改变，例如从传统证明题变为选择题并引入倒扣分机制。
[medium] 作业量可能集中在后期突然增加，导致工作量失衡。
[medium] 期中考试时间紧张，可能导致分数不理想。
[high] 不同教师的教学和考核安排差异大，影响课程体验和成绩。",评论数据有限，且部分评论（如1216）未明确说明考试形式变化的具体细节；关于倒扣分机制仅出现在一条评论中，证据不足；作业量变化的具体幅度和频率缺乏量化证据。,True,3,摘要明确提及期末考试形式可能突然改变，包括从证明题变为选择题并引入倒扣分机制，与gold风险描述实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__clean__r0__s0__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__clean__r0__s0__bm25_retrieve_then_summarize.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,bm25_retrieve_then_summarize,topic_aligned_low_evidence,201,基于评论数据，学生在考试形式与评分规则方面面临明确的不确定性，包括考试形式变化、评分规则含糊、选择题权重不明以及选错倒扣等风险。,"[high] 考试形式可能突然变化，例如从大量证明题改为30道选择题，导致复习重点失效。
[medium] 评分规则含糊不清，选择题权重和评分标准不明确，学生需猜测。
[high] 选择题可能采用选错倒扣的评分规则，增加答题风险。
[medium] 评分规则频繁变动，导致复习计划难以稳定执行。
[low] 选择题分值可能突然调整，影响备考策略。",评论数据主要来自低证据评论文本，且部分评论为笼统感受（如“评分规则总是变”），缺乏具体时间、课程版本或官方说明。证据冲突或不足时，已标注不确定性。例如，考试形式变化仅有一例具体描述（43），其他为担忧性表述；评分规则含糊和变动多为重复性感受，未提供明确规则细节。,True,3,摘要明确提及考试形式突变（证明题改选择题）及选错倒扣，与gold风险实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,bm25_retrieve_then_summarize,topic_aligned_low_evidence,202,基于评论数据，学生对考试形式与评分规则的不确定性表达了普遍担忧，但缺乏具体、一致的证据支持。多数评论为笼统感受，未提供明确的风险细节。,"[medium] 评分规则可能调整，影响复习方向
[medium] 考试形式变化导致复习重点不确定
[low] 选择题评分标准不明确，影响答题策略",所有评论均为低证据强度的主观感受，缺乏官方文件或具体事例支持。风险描述基于学生个人体验，可能存在夸大或误解。证据之间无直接冲突，但不足以确认实际风险程度。,False,1,Agent摘要仅提及考试形式变化和评分规则不确定，未明确表达期末考试形式突变（如从证明题突变为选择题）及倒扣分机制，缺乏实质等价风险细节。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,bm25_retrieve_then_summarize,topic_aligned_low_evidence,203,基于评论数据，学生在考试形式与评分规则方面面临明确的不确定性，主要表现为考试形式多变、评分标准不明确，导致复习方向难以确定。,"[high] 考试形式频繁变化，学生无法确定题型侧重，复习时需兼顾选择题和主观题。
[medium] 评分规则摇摆不定，选择题评分标准不透明，复习效果依赖运气。
[medium] 评分细则不明确，学生需在每次考试前主动打听，否则复习方向易错。
[low] 选择题评分标准可能临时调整，常规准备方式存在失效风险。",所有评论均来自同一来源且证据等级低，缺乏官方或高可信度数据支持；部分风险（如评分标准临时调整）仅基于单一评论，不确定性较高。,False,2,Agent摘要仅提及考试形式多变、评分标准不明确，未明确表达期末考试形式突变（如从证明题突变为选择题）及倒扣分机制，缺乏实质等价性。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,bm25_retrieve_then_summarize,topic_aligned_reframing,201,评论数据表明，COMP9020课程在考试形式与评分规则方面存在不确定性，可能影响学生的复习策略和考试表现。,"[medium] 考试形式频繁变化，导致复习计划难以稳定执行，需要预留弹性。
[medium] 评分规则不透明，选择题得分点需自行摸索，可能依赖猜测而非基础。
[medium] 评分规则模糊，导致考前准备陷入反复猜测的循环。
[low] 选择题占比高时，评分细则变动使复习重点难以把握。
[low] 考试形式变化对复习节奏慢的学生造成额外紧张，但选择题可能提供缓冲。",评论数据仅反映学生主观感受，缺乏官方信息或具体实例支持；部分风险（如评分规则不透明）证据不足，无法确认其普遍性或严重程度。,False,1,Agent摘要仅提及考试形式变化和评分规则模糊，未明确表达期末考试形式突变（如从证明题突变为选择题）及倒扣分机制，缺乏实质等价性。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,bm25_retrieve_then_summarize,topic_aligned_reframing,202,基于评论数据，学生在考试形式与评分规则方面面临多重不确定性，包括评分规则变化、考试形式不明确、选择题占比模糊等，这些因素可能导致复习方向难以把握，甚至努力白费。,"[medium] 评分规则变化难以预测，导致复习策略难以制定
[medium] 考试形式不明确，选择题复习方向依赖猜测
[high] 选择题备考方式与考试形式不匹配可能导致努力白费
[low] 选择题选项设计模糊可能引发评分争议",评论数据仅来自单一课程（COMP9020）且数量有限，未提供具体评分规则或考试形式的官方信息，所有风险基于学生主观感受，缺乏客观证据支持。部分风险（如评分规则变化）仅由个别评论提及，证据不足，无法确认其普遍性或严重性。,False,1,Agent摘要仅提及考试形式不明确、评分规则变化等宽泛不确定性，未明确表达期末考试形式突变（如从证明题突变为选择题）及倒扣分机制这一具体风险。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,bm25_retrieve_then_summarize,topic_aligned_reframing,203,基于评论数据，考试形式与评分规则的不确定性主要体现在考试形式可能突然变化、选择题评分规则不明确以及复习方向易受影响。,"[high] 考试形式可能突然变化，与以往大量证明题不同，变为30道选择题且选错倒扣分。
[medium] 选择题评分规则不明确，导致复习时难以把握重点，可能白费功夫。
[medium] 评分规则模糊时，选择题可能引发纠结或心慌，影响考试表现。",评论数据中关于评分规则不确定性的证据存在冲突：一条评论认为选择题在规则不明确时更踏实，而其他评论则强调纠结或心慌。此外，多数评论为笼统感受，缺乏具体评分规则细节，且仅有一条评论（ID 43）提供了具体考试形式变化的明确证据。,True,3,摘要明确提及考试形式突变为30道选择题且选错倒扣分，与gold风险描述实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,evidence_constrained,clean,0,基于评论数据，学生在考试形式与评分规则方面面临明确的不确定性，包括考试形式变化、倒扣分机制、时间压力以及教师差异带来的考核变化。,"[high] 期末考试形式可能突然变化，与历史模式不同，例如从大量证明题改为选择题并包含倒扣分机制。
[medium] 考试时间压力大，可能导致无法完成所有题目，影响分数。
[medium] 评分规则受教师影响大，不同教师的作业和考核安排差异明显，增加不确定性。",评论数据有限，且部分评论为个人感受，缺乏具体评分规则细节；考试形式变化的具体频率和影响范围证据不足，无法量化风险概率。,True,3,摘要明确提及期末考试形式可能突然变化，从大量证明题改为选择题并包含倒扣分机制，与gold风险实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__clean__r0__s0__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__clean__r0__s0__evidence_constrained.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,evidence_constrained,topic_aligned_low_evidence,201,基于评论数据，COMP9020课程在考试形式与评分规则方面存在显著的不确定性，学生需注意多个风险点。,"[high] 期末考试形式可能变化，例如从大量证明题变为30道选择题且选错倒扣分，导致复习方向难以把握。
[medium] 评分规则（如选择题权重、分值分配）含糊不清，学生需猜测评分标准，影响复习计划。
[medium] 考试形式或评分规则可能随学期或授课教师变化，增加不确定性。",评论数据主要来自学生主观感受，缺乏官方文件或统计证据；部分评论ID为特征标签而非原始评论，可能影响证据直接性；风险严重性基于评论中表述的强烈程度和频率，但未量化。,True,3,摘要明确提及期末考试形式从证明题突变为30道选择题且选错倒扣分，与gold风险描述完全一致。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_low_evidence__r1__s201__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_low_evidence__r1__s201__evidence_constrained.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,evidence_constrained,topic_aligned_low_evidence,202,基于评论数据，考试形式与评分规则的不确定性是学生面临的主要风险，表现为考试形式（如选择题与证明题比例）和评分规则（如倒扣分、踩分点不明确）的频繁变动，导致复习方向难以把握。,"[high] 考试形式可能突然改变，例如从大量证明题变为30道选择题且选错倒扣分，导致复习重点失效。
[medium] 评分规则不明确，选择题的踩分点只能靠猜测，影响答题策略。
[medium] 考试形式变来变去，选择题和主观题的比重不确定，复习时难以决定重点。",评论数据主要来自少数学生的主观体验，缺乏官方信息或大规模统计支持；部分评论（如ID 1216）未直接涉及考试形式或评分规则的不确定性，因此未纳入证据。证据冲突或不足时，已明确标注不确定性。,True,3,摘要明确提及考试形式突变为30道选择题且选错倒扣分，与gold风险描述实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_low_evidence__r1__s202__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_low_evidence__r1__s202__evidence_constrained.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,evidence_constrained,topic_aligned_low_evidence,203,基于评论数据，学生在考试形式与评分规则方面面临明确的不确定性，包括考试形式变化、选择题评分标准调整以及倒扣分机制。这些风险有直接证据支持，但部分细节（如变化频率、具体影响）证据不足或存在冲突。,"[high] 期末考试形式可能变化，例如从大量证明题变为30道选择题，且选择题可能采用倒扣分机制。
[medium] 选择题的评分标准可能临时调整或难以预测，导致复习方向不确定。
[medium] 考试形式（如题型侧重）频繁变化，学生难以确定复习重点。",评论数据主要来自低证据评论文本，缺乏具体学期、教师或评分细则的详细信息。部分风险（如倒扣分机制）仅由单一评论支持，且未说明是否普遍适用。考试形式变化的频率和具体影响范围证据不足，无法量化风险概率。,True,3,摘要明确提及期末考试形式从大量证明题变为30道选择题且含倒扣分机制，与gold风险描述实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_low_evidence__r1__s203__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_low_evidence__r1__s203__evidence_constrained.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,evidence_constrained,topic_aligned_reframing,201,基于评论数据，考试形式与评分规则的不确定性是学生需要关注的核心风险，主要体现在考试形式频繁变化、评分规则不透明以及选择题倒扣分机制等方面。,"[high] 考试形式频繁变化，导致复习计划难以制定
[medium] 评分规则不透明，选择题得分点模糊，可能依赖猜测
[high] 选择题倒扣分机制增加失分风险",评论数据主要来自少数学生的主观体验，且部分评论ID为重构特征，缺乏对评分规则具体细节的直接描述；考试形式变化的频率和具体影响程度未量化，风险严重性基于评论中的情绪和描述推断。,True,3,摘要明确提及考试形式频繁变化、评分规则不透明及选择题倒扣分机制，与gold中期末考试形式突变且含倒扣分机制的风险实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_reframing__r1__s201__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_reframing__r1__s201__evidence_constrained.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,evidence_constrained,topic_aligned_reframing,202,根据评论数据，COMP9020课程在考试形式与评分规则方面存在显著的不确定性，学生需注意多个风险点。,"[high] 期末考试形式可能突然改变，例如从大量证明题变为30道选择题且选错倒扣分，导致复习方向难以把握。
[medium] 评分标准摇摆不定，学生难以确定复习重点（如全面覆盖还是抓重点），影响备考效率。
[medium] 选择题的备考方式若与最终考试形式不匹配，可能导致努力白费。
[medium] 考试形式变化会打乱复习节奏，增加备考压力。",评论数据主要来自学生主观感受，缺乏官方确认；部分风险（如选择题选项模糊导致评分争议）仅有间接提及，证据不足；不同学期教师安排可能影响考核，但具体影响程度未明确量化。,True,3,摘要明确提及期末考试形式突变为30道选择题且选错倒扣分，与gold风险描述完全一致，包含具体机制和后果。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_reframing__r1__s202__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_reframing__r1__s202__evidence_constrained.json
COMP9020,COMP9020-R001,考试形式与评分规则的不确定性,evidence_constrained,topic_aligned_reframing,203,基于评论数据，学生在考试形式与评分规则方面面临多项不确定性，包括考试形式变动、评分规则模糊、选择题评分方式不明确以及教师差异带来的考核变化。这些风险有明确证据支持，但部分细节存在冲突或不足。,"[high] 考试形式可能突然变动，导致复习计划失效
[medium] 评分规则模糊，影响复习方向和考试表现
[medium] 选择题评分方式不明确，增加复习不确定性
[medium] 教师差异导致作业量和考核形式变化，影响体验",评论数据中关于考试形式的具体变化（如选择题倒扣分）仅来自单一评论（43），缺乏其他来源验证；评分规则模糊的具体影响多为学生主观感受，缺乏客观证据；教师差异对考核的影响虽有多条评论支持，但未提供具体评分规则细节。,False,2,Agent摘要仅提及考试形式变动和选择题评分不明确，未明确表达倒扣分机制，未达到实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9020__topic_aligned_reframing__r1__s203__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9020__topic_aligned_reframing__r1__s203__evidence_constrained.json
COMP9321,COMP9321-R001,作业与考试难度变化,direct,clean,0,基于评论，COMP9321课程在作业与考试难度上存在显著变化，学生需注意从“水课”到“变异”的风险，但证据有限且冲突。,"[high] 作业耗时和评分标准可能突然变难，尤其是第三个作业评分抽象
[high] 期末考试形式可能从简单变为线下简答题，时间紧张且题量大
[medium] 课程整体口碑从“水课”变为“折磨”，但部分学生仍认为pass容易",评论数量有限且部分冲突（如354称折磨，277称水课），无法确认变化是否持续或普遍；缺乏官方数据或具体学期对比，证据不足时需谨慎。,True,2,摘要明确提到作业与考试难度可能突然变难，与gold中课改后难度上升的风险实质等价，但未提及课改原因，具体性稍弱。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__clean__r0__s0__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__clean__r0__s0__direct.json
COMP9321,COMP9321-R001,作业与考试难度变化,direct,topic_aligned_low_evidence,201,基于评论数据，COMP9321课程在作业与考试难度变化方面存在多个风险信号，但证据来源多为低可信度或冲突，需谨慎解读。,"[medium] 考试难度可能突然增加，与作业难度不匹配
[medium] 考试难度波动大，复习难以把握重点
[low] 作业量可能突然加大，增加复习压力
[medium] 课程可能从‘水课’变为难度增加，存在不确定性",评论数据多为低可信度（topic_aligned_low_evidence）或匿名用户，缺乏高可信度来源；部分评论（如615、1047、277）显示课程可轻松通过，与难度增加信号冲突；证据不足或冲突时，无法确认风险普遍性。,True,2,Agent摘要中明确提到课程可能从‘水课’变为难度增加，与gold中课改后难度可能明显上升的风险实质等价，但表述较概括，未具体提及DN容易通过等细节。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_low_evidence__r1__s201__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_low_evidence__r1__s201__direct.json
COMP9321,COMP9321-R001,作业与考试难度变化,direct,topic_aligned_low_evidence,202,基于评论数据，学生需注意作业与考试难度变化带来的风险，但证据多为个人感受且存在冲突，不确定性较高。,"[medium] 作业与考试难度不匹配，导致复习重点难以把握
[medium] 考试难度可能突然增加或波动，影响复习节奏和成绩
[medium] 作业难度可能波动或评分标准抽象，影响最终成绩
[low] 课程可能从‘水课’变为难度增加，导致预期不符",评论数据多为个人主观感受，缺乏客观证据；部分评论（如277、1047）认为课程简单，与难度增加的评论冲突；证据不足或冲突时，无法确认风险普遍性。,True,2,Agent摘要明确提及课程可能从‘水课’变为难度增加，与gold中课改后难度上升的风险实质等价，但未具体说明课改原因，细节略逊。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_low_evidence__r1__s202__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_low_evidence__r1__s202__direct.json
COMP9321,COMP9321-R001,作业与考试难度变化,direct,topic_aligned_low_evidence,203,基于评论数据，关于作业与考试难度变化，存在多个学生报告的不一致和波动，但证据多为个人感受且相互冲突，缺乏明确、一致的客观证据。,"[medium] 作业与考试难度可能不匹配，导致复习方向难以把握。
[medium] 考试题型可能变化（如变为线下、简答题），增加不确定性。
[low] 作业量可能突然加大，影响复习时间。
[medium] 课程口碑可能从‘水课’变为难度增加，存在预期落差。",评论数据多为个人主观感受，且存在明显矛盾（如有人称‘水课’，有人称‘痛苦’）。证据冲突或不足，无法确认难度变化的规律或普遍性。部分评论未提供具体学期或背景，难以验证。,True,2,Agent摘要明确提及作业与考试难度变化、题型变化、作业量加大及课程口碑从‘水课’变难，与gold中课改导致难度上升的风险实质等价，但未明确提及课改原因，具体性稍弱。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_low_evidence__r1__s203__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_low_evidence__r1__s203__direct.json
