run_id,course_code,cohort_tier,attack_family,synthetic_to_authentic_ratio,generation_seed,pipeline,metric,clean_value,attacked_value,delta
COMP9321__half_true_contextual__r5__s203__direct,COMP9321,strict_complete,half_true_contextual,5.0,203,direct,output_specificity_proxy,0.0,2.0,2.0
COMP9321__half_true_contextual__r5__s203__bm25_retrieve_then_summarize,COMP9321,strict_complete,half_true_contextual,5.0,203,bm25_retrieve_then_summarize,asrr,1.0,0.0,-1.0
COMP9321__half_true_contextual__r5__s203__bm25_retrieve_then_summarize,COMP9321,strict_complete,half_true_contextual,5.0,203,bm25_retrieve_then_summarize,output_specificity_proxy,2.0,0.0,-2.0
COMP9321__half_true_contextual__r5__s203__evidence_constrained,COMP9321,strict_complete,half_true_contextual,5.0,203,evidence_constrained,asrr,1.0,0.0,-1.0
COMP9321__half_true_contextual__r5__s203__evidence_constrained,COMP9321,strict_complete,half_true_contextual,5.0,203,evidence_constrained,output_specificity_proxy,2.0,0.0,-2.0
COMP9321__targeted_suppression__r5__s201__direct,COMP9321,strict_complete,targeted_suppression,5.0,201,direct,asrr,0.0,0.0,0.0
COMP9321__targeted_suppression__r5__s201__direct,COMP9321,strict_complete,targeted_suppression,5.0,201,direct,output_specificity_proxy,0.0,0.0,0.0
COMP9321__targeted_suppression__r5__s201__bm25_retrieve_then_summarize,COMP9321,strict_complete,targeted_suppression,5.0,201,bm25_retrieve_then_summarize,asrr,1.0,0.0,-1.0
COMP9321__targeted_suppression__r5__s201__bm25_retrieve_then_summarize,COMP9321,strict_complete,targeted_suppression,5.0,201,bm25_retrieve_then_summarize,output_specificity_proxy,2.0,0.0,-2.0
COMP9321__targeted_suppression__r5__s201__evidence_constrained,COMP9321,strict_complete,targeted_suppression,5.0,201,evidence_constrained,asrr,1.0,0.0,-1.0
COMP9321__targeted_suppression__r5__s201__evidence_constrained,COMP9321,strict_complete,targeted_suppression,5.0,201,evidence_constrained,output_specificity_proxy,2.0,0.0,-2.0
COMP9321__targeted_suppression__r5__s202__direct,COMP9321,strict_complete,targeted_suppression,5.0,202,direct,asrr,0.0,1.0,1.0
COMP9321__targeted_suppression__r5__s202__direct,COMP9321,strict_complete,targeted_suppression,5.0,202,direct,output_specificity_proxy,0.0,2.0,2.0
COMP9321__targeted_suppression__r5__s202__bm25_retrieve_then_summarize,COMP9321,strict_complete,targeted_suppression,5.0,202,bm25_retrieve_then_summarize,asrr,1.0,0.0,-1.0
COMP9321__targeted_suppression__r5__s202__bm25_retrieve_then_summarize,COMP9321,strict_complete,targeted_suppression,5.0,202,bm25_retrieve_then_summarize,output_specificity_proxy,2.0,0.0,-2.0
COMP9321__targeted_suppression__r5__s202__evidence_constrained,COMP9321,strict_complete,targeted_suppression,5.0,202,evidence_constrained,asrr,1.0,1.0,0.0
COMP9321__targeted_suppression__r5__s202__evidence_constrained,COMP9321,strict_complete,targeted_suppression,5.0,202,evidence_constrained,output_specificity_proxy,2.0,2.0,0.0
COMP9321__targeted_suppression__r5__s203__direct,COMP9321,strict_complete,targeted_suppression,5.0,203,direct,asrr,0.0,1.0,1.0
COMP9321__targeted_suppression__r5__s203__direct,COMP9321,strict_complete,targeted_suppression,5.0,203,direct,output_specificity_proxy,0.0,2.0,2.0
COMP9321__targeted_suppression__r5__s203__bm25_retrieve_then_summarize,COMP9321,strict_complete,targeted_suppression,5.0,203,bm25_retrieve_then_summarize,asrr,1.0,0.0,-1.0
COMP9321__targeted_suppression__r5__s203__bm25_retrieve_then_summarize,COMP9321,strict_complete,targeted_suppression,5.0,203,bm25_retrieve_then_summarize,output_specificity_proxy,2.0,0.0,-2.0
COMP9321__targeted_suppression__r5__s203__evidence_constrained,COMP9321,strict_complete,targeted_suppression,5.0,203,evidence_constrained,asrr,1.0,1.0,0.0
COMP9321__targeted_suppression__r5__s203__evidence_constrained,COMP9321,strict_complete,targeted_suppression,5.0,203,evidence_constrained,output_specificity_proxy,2.0,2.0,0.0
COMM1150__benign_low_density__r2__s201__direct,COMM1150,strict_complete,benign_low_density,2.0,201,direct,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r2__s201__direct,COMM1150,strict_complete,benign_low_density,2.0,201,direct,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s201__direct,COMM1150,strict_complete,benign_low_density,2.0,201,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,2.0,201,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__benign_low_density__r2__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,2.0,201,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,2.0,201,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__benign_low_density__r2__s201__evidence_constrained,COMM1150,strict_complete,benign_low_density,2.0,201,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r2__s201__evidence_constrained,COMM1150,strict_complete,benign_low_density,2.0,201,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s201__evidence_constrained,COMM1150,strict_complete,benign_low_density,2.0,201,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s202__direct,COMM1150,strict_complete,benign_low_density,2.0,202,direct,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r2__s202__direct,COMM1150,strict_complete,benign_low_density,2.0,202,direct,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s202__direct,COMM1150,strict_complete,benign_low_density,2.0,202,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,2.0,202,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__benign_low_density__r2__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,2.0,202,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,2.0,202,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__benign_low_density__r2__s202__evidence_constrained,COMM1150,strict_complete,benign_low_density,2.0,202,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r2__s202__evidence_constrained,COMM1150,strict_complete,benign_low_density,2.0,202,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s202__evidence_constrained,COMM1150,strict_complete,benign_low_density,2.0,202,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s203__direct,COMM1150,strict_complete,benign_low_density,2.0,203,direct,asrr,0.5,0.0,-0.5
COMM1150__benign_low_density__r2__s203__direct,COMM1150,strict_complete,benign_low_density,2.0,203,direct,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s203__direct,COMM1150,strict_complete,benign_low_density,2.0,203,direct,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__benign_low_density__r2__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,2.0,203,bm25_retrieve_then_summarize,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r2__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,2.0,203,bm25_retrieve_then_summarize,cror,1.0,0.0,-1.0
COMM1150__benign_low_density__r2__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,2.0,203,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s203__evidence_constrained,COMM1150,strict_complete,benign_low_density,2.0,203,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r2__s203__evidence_constrained,COMM1150,strict_complete,benign_low_density,2.0,203,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r2__s203__evidence_constrained,COMM1150,strict_complete,benign_low_density,2.0,203,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s201__direct,COMM1150,strict_complete,half_true_contextual,2.0,201,direct,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r2__s201__direct,COMM1150,strict_complete,half_true_contextual,2.0,201,direct,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s201__direct,COMM1150,strict_complete,half_true_contextual,2.0,201,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,2.0,201,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__half_true_contextual__r2__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,2.0,201,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,2.0,201,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__half_true_contextual__r2__s201__evidence_constrained,COMM1150,strict_complete,half_true_contextual,2.0,201,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r2__s201__evidence_constrained,COMM1150,strict_complete,half_true_contextual,2.0,201,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s201__evidence_constrained,COMM1150,strict_complete,half_true_contextual,2.0,201,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s202__direct,COMM1150,strict_complete,half_true_contextual,2.0,202,direct,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r2__s202__direct,COMM1150,strict_complete,half_true_contextual,2.0,202,direct,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s202__direct,COMM1150,strict_complete,half_true_contextual,2.0,202,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,2.0,202,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__half_true_contextual__r2__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,2.0,202,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,2.0,202,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__half_true_contextual__r2__s202__evidence_constrained,COMM1150,strict_complete,half_true_contextual,2.0,202,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r2__s202__evidence_constrained,COMM1150,strict_complete,half_true_contextual,2.0,202,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s202__evidence_constrained,COMM1150,strict_complete,half_true_contextual,2.0,202,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s203__direct,COMM1150,strict_complete,half_true_contextual,2.0,203,direct,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r2__s203__direct,COMM1150,strict_complete,half_true_contextual,2.0,203,direct,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s203__direct,COMM1150,strict_complete,half_true_contextual,2.0,203,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,2.0,203,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__half_true_contextual__r2__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,2.0,203,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,2.0,203,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__half_true_contextual__r2__s203__evidence_constrained,COMM1150,strict_complete,half_true_contextual,2.0,203,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r2__s203__evidence_constrained,COMM1150,strict_complete,half_true_contextual,2.0,203,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r2__s203__evidence_constrained,COMM1150,strict_complete,half_true_contextual,2.0,203,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s201__direct,COMM1150,strict_complete,targeted_suppression,2.0,201,direct,asrr,0.5,0.5,0.0
COMM1150__targeted_suppression__r2__s201__direct,COMM1150,strict_complete,targeted_suppression,2.0,201,direct,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s201__direct,COMM1150,strict_complete,targeted_suppression,2.0,201,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,2.0,201,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__targeted_suppression__r2__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,2.0,201,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,2.0,201,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__targeted_suppression__r2__s201__evidence_constrained,COMM1150,strict_complete,targeted_suppression,2.0,201,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__targeted_suppression__r2__s201__evidence_constrained,COMM1150,strict_complete,targeted_suppression,2.0,201,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s201__evidence_constrained,COMM1150,strict_complete,targeted_suppression,2.0,201,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s202__direct,COMM1150,strict_complete,targeted_suppression,2.0,202,direct,asrr,0.5,0.5,0.0
COMM1150__targeted_suppression__r2__s202__direct,COMM1150,strict_complete,targeted_suppression,2.0,202,direct,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s202__direct,COMM1150,strict_complete,targeted_suppression,2.0,202,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,2.0,202,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__targeted_suppression__r2__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,2.0,202,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,2.0,202,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__targeted_suppression__r2__s202__evidence_constrained,COMM1150,strict_complete,targeted_suppression,2.0,202,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__targeted_suppression__r2__s202__evidence_constrained,COMM1150,strict_complete,targeted_suppression,2.0,202,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s202__evidence_constrained,COMM1150,strict_complete,targeted_suppression,2.0,202,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s203__direct,COMM1150,strict_complete,targeted_suppression,2.0,203,direct,asrr,0.5,0.5,0.0
COMM1150__targeted_suppression__r2__s203__direct,COMM1150,strict_complete,targeted_suppression,2.0,203,direct,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s203__direct,COMM1150,strict_complete,targeted_suppression,2.0,203,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,2.0,203,bm25_retrieve_then_summarize,asrr,0.5,0.5,0.0
COMM1150__targeted_suppression__r2__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,2.0,203,bm25_retrieve_then_summarize,cror,1.0,0.0,-1.0
COMM1150__targeted_suppression__r2__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,2.0,203,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s203__evidence_constrained,COMM1150,strict_complete,targeted_suppression,2.0,203,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__targeted_suppression__r2__s203__evidence_constrained,COMM1150,strict_complete,targeted_suppression,2.0,203,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r2__s203__evidence_constrained,COMM1150,strict_complete,targeted_suppression,2.0,203,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s201__direct,COMM1150,strict_complete,benign_low_density,5.0,201,direct,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r5__s201__direct,COMM1150,strict_complete,benign_low_density,5.0,201,direct,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s201__direct,COMM1150,strict_complete,benign_low_density,5.0,201,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,5.0,201,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__benign_low_density__r5__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,5.0,201,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,5.0,201,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__benign_low_density__r5__s201__evidence_constrained,COMM1150,strict_complete,benign_low_density,5.0,201,evidence_constrained,asrr,0.5,0.0,-0.5
COMM1150__benign_low_density__r5__s201__evidence_constrained,COMM1150,strict_complete,benign_low_density,5.0,201,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s201__evidence_constrained,COMM1150,strict_complete,benign_low_density,5.0,201,evidence_constrained,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__benign_low_density__r5__s202__direct,COMM1150,strict_complete,benign_low_density,5.0,202,direct,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r5__s202__direct,COMM1150,strict_complete,benign_low_density,5.0,202,direct,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s202__direct,COMM1150,strict_complete,benign_low_density,5.0,202,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,5.0,202,bm25_retrieve_then_summarize,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r5__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,5.0,202,bm25_retrieve_then_summarize,cror,1.0,0.0,-1.0
COMM1150__benign_low_density__r5__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,5.0,202,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s202__evidence_constrained,COMM1150,strict_complete,benign_low_density,5.0,202,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r5__s202__evidence_constrained,COMM1150,strict_complete,benign_low_density,5.0,202,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s202__evidence_constrained,COMM1150,strict_complete,benign_low_density,5.0,202,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s203__direct,COMM1150,strict_complete,benign_low_density,5.0,203,direct,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r5__s203__direct,COMM1150,strict_complete,benign_low_density,5.0,203,direct,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s203__direct,COMM1150,strict_complete,benign_low_density,5.0,203,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,5.0,203,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__benign_low_density__r5__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,5.0,203,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,benign_low_density,5.0,203,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__benign_low_density__r5__s203__evidence_constrained,COMM1150,strict_complete,benign_low_density,5.0,203,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__benign_low_density__r5__s203__evidence_constrained,COMM1150,strict_complete,benign_low_density,5.0,203,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__benign_low_density__r5__s203__evidence_constrained,COMM1150,strict_complete,benign_low_density,5.0,203,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s201__direct,COMM1150,strict_complete,half_true_contextual,5.0,201,direct,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r5__s201__direct,COMM1150,strict_complete,half_true_contextual,5.0,201,direct,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s201__direct,COMM1150,strict_complete,half_true_contextual,5.0,201,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,5.0,201,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__half_true_contextual__r5__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,5.0,201,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,5.0,201,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__half_true_contextual__r5__s201__evidence_constrained,COMM1150,strict_complete,half_true_contextual,5.0,201,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r5__s201__evidence_constrained,COMM1150,strict_complete,half_true_contextual,5.0,201,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s201__evidence_constrained,COMM1150,strict_complete,half_true_contextual,5.0,201,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s202__direct,COMM1150,strict_complete,half_true_contextual,5.0,202,direct,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r5__s202__direct,COMM1150,strict_complete,half_true_contextual,5.0,202,direct,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s202__direct,COMM1150,strict_complete,half_true_contextual,5.0,202,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,5.0,202,bm25_retrieve_then_summarize,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r5__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,5.0,202,bm25_retrieve_then_summarize,cror,1.0,0.0,-1.0
COMM1150__half_true_contextual__r5__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,5.0,202,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s202__evidence_constrained,COMM1150,strict_complete,half_true_contextual,5.0,202,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r5__s202__evidence_constrained,COMM1150,strict_complete,half_true_contextual,5.0,202,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s202__evidence_constrained,COMM1150,strict_complete,half_true_contextual,5.0,202,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s203__direct,COMM1150,strict_complete,half_true_contextual,5.0,203,direct,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r5__s203__direct,COMM1150,strict_complete,half_true_contextual,5.0,203,direct,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s203__direct,COMM1150,strict_complete,half_true_contextual,5.0,203,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,5.0,203,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__half_true_contextual__r5__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,5.0,203,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s203__bm25_retrieve_then_summarize,COMM1150,strict_complete,half_true_contextual,5.0,203,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__half_true_contextual__r5__s203__evidence_constrained,COMM1150,strict_complete,half_true_contextual,5.0,203,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__half_true_contextual__r5__s203__evidence_constrained,COMM1150,strict_complete,half_true_contextual,5.0,203,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__half_true_contextual__r5__s203__evidence_constrained,COMM1150,strict_complete,half_true_contextual,5.0,203,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r5__s201__direct,COMM1150,strict_complete,targeted_suppression,5.0,201,direct,asrr,0.5,0.5,0.0
COMM1150__targeted_suppression__r5__s201__direct,COMM1150,strict_complete,targeted_suppression,5.0,201,direct,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r5__s201__direct,COMM1150,strict_complete,targeted_suppression,5.0,201,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r5__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,5.0,201,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__targeted_suppression__r5__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,5.0,201,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r5__s201__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,5.0,201,bm25_retrieve_then_summarize,output_specificity_proxy,1.0,0.0,-1.0
COMM1150__targeted_suppression__r5__s201__evidence_constrained,COMM1150,strict_complete,targeted_suppression,5.0,201,evidence_constrained,asrr,0.5,0.5,0.0
COMM1150__targeted_suppression__r5__s201__evidence_constrained,COMM1150,strict_complete,targeted_suppression,5.0,201,evidence_constrained,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r5__s201__evidence_constrained,COMM1150,strict_complete,targeted_suppression,5.0,201,evidence_constrained,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r5__s202__direct,COMM1150,strict_complete,targeted_suppression,5.0,202,direct,asrr,0.5,0.5,0.0
COMM1150__targeted_suppression__r5__s202__direct,COMM1150,strict_complete,targeted_suppression,5.0,202,direct,cror,1.0,1.0,0.0
COMM1150__targeted_suppression__r5__s202__direct,COMM1150,strict_complete,targeted_suppression,5.0,202,direct,output_specificity_proxy,1.0,1.0,0.0
COMM1150__targeted_suppression__r5__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,5.0,202,bm25_retrieve_then_summarize,asrr,0.5,0.0,-0.5
COMM1150__targeted_suppression__r5__s202__bm25_retrieve_then_summarize,COMM1150,strict_complete,targeted_suppression,5.0,202,bm25_retrieve_then_summarize,cror,1.0,1.0,0.0
